mfr,product_url,image_link,overview,length,width,height,capacity,diameter,features,edge_style,color,shape,material
11280520,https://www.webstaurantstore.com/oxo-11180500-good-grips-8-piece-magnetic-stainless-steel-measuring-cup-and-spoon-set/29711180500.html,https://cdnimg.webstaurantstore.com/images/products/large/539492/1963694.jpg,"Stainless steel measuring cups / spoons held together by unique magnetic feature | Quickly access and remove the cup/spoon that you need | Excellent grip for wet or dry hands thanks to soft, non-slip handles | Etched markings ensure clear measurements time after time | Smooth, even rims designed for easy leveling",,,,"Tablespoons, Teaspoons",,Dishwasher Safe,,Silver,Round,Stainless Steel
11280522,https://www.webstaurantstore.com/excellent-bihon-noodles-16-oz-case/11208502.html,https://cdnimg.webstaurantstore.com/images/products/large/640599/2244869.jpg,"Trusted brand of long, thin rice stick noodles | Designed for use in pancit bihon, a Filipino dish with rice noodles, vegetables, protein, and citrus | Thin shape boils quicker for a fast-cooking noodle option | Great for use in noodle salads or stir-frys | Individual packages are great for restaurant use or retail sales",,,,,,,,,,
11280523,https://www.webstaurantstore.com/steelite-performance-craft-32-oz-green-freestyle-bowl-case/57611310523.html,https://cdnimg.webstaurantstore.com/images/products/large/828104/3071092.jpg,"Ideal for serving large salads, soups, or pasta dishes | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",11 Inches,9 1/2 Inches,,32 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable","Colored Rim, Natural","Brown, Green",Unique,China
11280525,https://www.webstaurantstore.com/steelite-performance-craft-4-oz-blue-freestyle-bowl-case/57611300525.html,https://cdnimg.webstaurantstore.com/images/products/large/851790/2927686.jpg,"Ideal for serving sauces, dips, or condiments | Blue hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",5 Inches,3 3/4 Inches,2 1/8 Inches,4 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Blue, Brown",Unique,China
11280526,https://www.webstaurantstore.com/sweet-potato-noodles-33-lb/11208026.html,https://cdnimg.webstaurantstore.com/images/products/large/640646/2256652.jpg,"Long, thin noodles are referred to as Korean vermicelli | Also known as dangmyeon, or glass noodles, due to their transparent appearance once they are cooked | Cooks to a silky and chewy texture with mild flavor | Perfect for creating delicious soups, salads, or stir-frys | Bulk 33 lb. package keeps your restaurant in good supply",,,,,,"Gluten-Free, Non-GMO, Vegan",,,,
11290190,https://www.webstaurantstore.com/oxo-11295100-good-grips-12-black-thumb-press-disher-2-35-oz/29711295100.html,https://cdnimg.webstaurantstore.com/images/products/large/607743/2197311.jpg,"Right-handed thumb press lever for easy release | Soft, non-slip handle provides a secure grip, even when hands are wet or oily | Durable stainless steel construction | Consistent scoops maximize profits and minimize food waste | Great for serving portions of soft foods like rice, meat, potatoes, and desserts",8 3/4 Inches,3 3/4 Inches,1 5/8 Inches,2.35 oz.,2 1/4 Inches,Dishwasher Safe,,Black,Round,"Coated Handle, Stainless Steel"
11290379,https://www.webstaurantstore.com/regal-smoke-pit-maple-seasoning-10-oz/10200379.html,https://cdnimg.webstaurantstore.com/images/products/large/613977/2210074.jpg,"Lends a sweet and smoky maple flavor to any food | Ideal for seasoning a variety of meats like beef, pork, poultry, and seafood dishes | Pre-mixed blend cuts down on the need for a large spice inventory and saves prep time | Well-balanced flavor featuring brown sugar, maple, and spices | 10 oz. container has a small footprint and is easy to store",,,,,,"Vegan, Vegetarian",,,,
11290521,https://www.webstaurantstore.com/steelite-performance-craft-10-x-8-1-8-green-freestyle-plate-case/57611310521.html,https://cdnimg.webstaurantstore.com/images/products/large/828154/3071088.jpg,"Ideal for serving large dinner entrees or hearty salads | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",10 Inches,8 1/8 Inches,,,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable","Colored Rim, Natural","Brown, Green",Unique,China
11290524,https://www.webstaurantstore.com/noble-warewashing-49512090524-tank-heating-element-for-htgw-2kw/49512090524.html,https://cdnimg.webstaurantstore.com/images/products/large/691997/2468179.jpg,Direct replacement for original part | For use with HTGW dishwashers | Helps keep your dishwasher operating correctly,,,,,,,,,,
11290525,https://www.webstaurantstore.com/avantco-a-plus-44712190545-evaporator-heater-for-ap-23f/44712190545.html,https://cdnimg.webstaurantstore.com/images/products/large/610912/2283572.jpg,Direct replacement for original part | For use with AP-23F reach-ins,,,,,,,,,,
11290566,https://www.webstaurantstore.com/steelite-performance-taste-10-white-coupe-plate-case/57611070566.html,https://cdnimg.webstaurantstore.com/images/products/large/839938/2854411.jpg,"Perfect for serving lunch entrees, pasta dishes, or hearty salads | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,10 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
11290567,https://www.webstaurantstore.com/steelite-performance-taste-8-white-coupe-plate-case/57611070567.html,https://cdnimg.webstaurantstore.com/images/products/large/839984/2854412.jpg,"Perfect for serving appetizers, small salads, or desserts | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,8 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
11290568,https://www.webstaurantstore.com/southbend-1190568-oven-burner-nat/HP1190568.html,https://cdnimg.webstaurantstore.com/images/products/large/247086/1138028.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
11290569,https://www.webstaurantstore.com/steelite-performance-taste-38-oz-white-coupe-bowl-case/57611070569.html,https://cdnimg.webstaurantstore.com/images/products/large/839860/2854417.jpg,"Perfect for serving large salads, pasta dishes, or shared sides | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,1 1/2 Inches,38 oz.,10 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
11290570,https://www.webstaurantstore.com/avantco-a-plus-44712190510-115v-condenser-motor-for-ap-23f-and-ap-49f/44712190510.html,https://cdnimg.webstaurantstore.com/images/products/large/610782/2284357.jpg,Direct replacement for original part | For use with AP-23F and AP-49F reach-ins | 115V | Definite purpose motor for the listed use and application,,,,,,,,,,
11290592,https://www.webstaurantstore.com/steelite-performance-simplicity-10-oz-quench-mug-case/57611010592.html,https://cdnimg.webstaurantstore.com/images/products/large/839864/2854387.jpg,"Ideal for serving coffee, tea, or specialty drinks | Clean white color provides a versatile backdrop for food presentation | Durable alumina vitrified construction ensures long-lasting performance | Designed for high-volume service and frequent use | Versatile for upscale dining, casual restaurants, and catered events",4 1/4 Inches,,4 3/8 Inches,10 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",,White,Round,China
11300152,https://www.webstaurantstore.com/steelite-performance-craft-12-oz-green-low-cup-case/57611310152.html,https://cdnimg.webstaurantstore.com/images/products/large/828150/2799299.jpg,"Ideal for serving coffee, tea, or specialty drinks | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",5 1/4 Inches,,2 3/4 Inches,12 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
11300158,https://www.webstaurantstore.com/steelite-performance-craft-5-3-4-green-double-well-saucer-case/57611310158.html,https://cdnimg.webstaurantstore.com/images/products/large/828260/3071040.jpg,"Ideal for serving coffee, tea, or other hot beverages | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",,,,,5 3/4 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
11300165,https://www.webstaurantstore.com/steelite-performance-craft-4-5-8-green-double-well-saucer-case/57611310165.html,https://cdnimg.webstaurantstore.com/images/products/large/828144/3071041.jpg,"Ideal for serving coffee, tea, or other hot beverages | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",,,,,4 5/8 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
11300189,https://www.webstaurantstore.com/steelite-performance-craft-8-oz-green-low-cup-case/57611310189.html,https://cdnimg.webstaurantstore.com/images/products/large/828177/2799302.jpg,"Ideal for serving coffee, tea, or other hot beverages | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",4 3/4 Inches,,2 3/8 Inches,8 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
11300190,https://www.webstaurantstore.com/steelite-performance-craft-3-oz-green-low-cup-case/57611310190.html,https://cdnimg.webstaurantstore.com/images/products/large/828163/3071074.jpg,"Ideal for serving espresso or other small, hot beverages | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",3 1/2 Inches,,1 3/4 Inches,3 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
11300225,https://www.webstaurantstore.com/voltec-11-00225-4-white-6-outlet-surge-protector-750-joules-1875w/9231100225.html,https://cdnimg.webstaurantstore.com/images/products/large/529747/1946417.jpg,"(6) 5-15 outlets | Features 750 joules of surge protection for electrical safety | Red light indicates when power is on | For indoor use | 15A, 1875W",4 Feet,,,6 Outlets,,,,White,,
11300242,https://www.webstaurantstore.com/steelite-performance-craft-16-oz-green-mandarin-bowl-case/57611310242.html,https://cdnimg.webstaurantstore.com/images/products/large/828294/3071077.jpg,"Ideal for serving soups, salads, or pasta dishes | Earthy green hue with a bold brown rim and unique speckled pattern | Durable alumina vitrified construction ensures long-lasting performance | Adds a warm, artisanal touch to any tabletop setting | Perfect for casual bistros, upscale cafes, or contemporary restaurants",,,,16 oz.,5 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable",Colored Rim,"Brown, Green",Round,China
