product_url,product_name,product_code,image_link,overview,length,width,height,volume,diameter,color,material,ean_code,pattern,barcode
https://www.steelitehome.com/tableware/willow/willow-white-28.5-cm-gourmet-plate-medium-well,"Willow Gourmet Plate Medium Well - 28.5cm (11.25"")",9117C1171,https://www.steelitehome.com/image/cache/catalog/9117c1171-500x500.jpg,,,,,,28.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-28.5-cm-gourmet-plate-large-well,"Willow Gourmet Plate Large Well - 28.5cm (11.25"")",9117C1170,https://www.steelitehome.com/image/cache/catalog/9117c1170-500x500.jpg,,,,,,28.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-28.5-cm-gourmet-deep-rim-coupe-bowl,"Willow Gourmet Deep Rim Coupe Bowl - 28.5cm (11 1/4"")",9117C1176,https://www.steelitehome.com/image/cache/catalog/9117c1176-500x500.jpg,,,,,,28.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-28-cm-gourmet-deep-coupe-bowl,"Willow Gourmet Deep Coupe Bowl - 28cm (11"")",9117C1175,https://www.steelitehome.com/image/cache/catalog/9117c1175-500x500.jpg,,,,,,28 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-31.5-deep-rim-bowl,"Willow Deep Rim Bowl - 31.5cm (12 1/2"")",9117C1191,https://www.steelitehome.com/image/cache/catalog/9117c1191-500x500.jpg,,,,,,31.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-8.5-cl-cup-stacking,Willow Cup Stacking - 8.5cl (3oz),9117C1205,https://www.steelitehome.com/image/cache/catalog/9117c1205-500x500.jpg,,,,,8.5 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-21.25-cl-cup-stacking,Willow Cup Stacking - 21.25cl (7.5oz),9117C1200,https://www.steelitehome.com/image/cache/catalog/9117c1200-500x500.jpg,,,,,21.25 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-22.75-cl-can-cup,Willow Can Cup - 22.75cl (8oz),9117C1201,https://www.steelitehome.com/image/cache/catalog/9117c1201-500x500.jpg,,,,,22.75 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-16-cm-bowl,"Willow Bowl - 16cm (6 1/4"")",9117C1211,https://www.steelitehome.com/image/cache/catalog/9117c1211-500x500.jpg,,,,,,16 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-16.5-cm-bowl,"Willow Bowl - 16.5cm (6 1/2"")",9117C1210,https://www.steelitehome.com/image/cache/catalog/9117c1210-500x500.jpg,,,,,,16.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-13-cm-bowl,"Willow Bowl - 13cm (5 1/8"")",9117C1212,https://www.steelitehome.com/image/cache/catalog/9117c1212-500x500.jpg,,,,,,13 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-11.5-cm-bowl,"Willow Bowl - 11.5cm (4.5"")",9117C1215,https://www.steelitehome.com/image/cache/catalog/9117c1215-500x500.jpg,,,,,,11.5 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-10-cm-bowl,"Willow Bowl - 10cm (4"")",9117C1213,https://www.steelitehome.com/image/cache/catalog/9117c1213-500x500.jpg,,,,,,10 cm,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-beverage-pot-lid,Willow Beverage Pot Lid,9117C1207,https://www.steelitehome.com/image/cache/catalog/9117c1207-500x500.jpg,,,,,,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-60-cl-beverage-pot,Willow Beverage Pot - 60cl (21oz),9117C1206,https://www.steelitehome.com/image/cache/catalog/9117c1206-500x500.jpg,,,,,60 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/willow/willow-white-45.5-cl-beverage-pot,Willow Beverage Pot - 45.5cl (16oz),9117C1208,https://www.steelitehome.com/image/cache/catalog/9117c1208-500x500.jpg,,,,,45.5 cl,,,Alumina Vitrified,,9117,
https://www.steelitehome.com/tableware/urban/urban-6.5-cm-smoke-taster-dip,"Urban Taster Dip - 6.5cm (2.5"")",12080575,https://www.steelitehome.com/image/cache/catalog/12080575-500x500.jpg,,,,,,6.5 cm,,Alumina Vitrified,,1208,
https://www.steelitehome.com/tableware/terramesa/terramesa-22.75-cl-wheat-low-cup,TerramesaLow Cup - 22.75cl (8oz),11200189,https://www.steelitehome.com/image/cache/catalog/11200189-500x500.jpg,,,,,22.75 cl,,,Alumina Vitrified,,1120,
https://www.steelitehome.com/tableware/terramesa/terramesa-14.25cl-cl-mustard-jug-club,TerramesaJug Club - 14.25cl (5oz),11210387,https://www.steelitehome.com/image/cache/catalog/11210387-500x500.jpg,,,,,14.25 cl,,,Alumina Vitrified,,1122,
https://www.steelitehome.com/tableware/terramesa/terramesa-6.5-cm-mocha-dipper-tasters,"TerramesaDipper Tasters - 6.5cm (2 1/2"")",11230575,https://www.steelitehome.com/image/cache/catalog/11230575-500x500.jpg,,,,,,6.5 cm,,Alumina Vitrified,,1123,
https://www.steelitehome.com/tableware/terramesa/terramesa-6.5-cm-olive-dipper-tasters,"TerramesaDipper Tasters - 6.5cm (2 1/2"")",11220575,https://www.steelitehome.com/image/cache/catalog/11220575-500x500.jpg,,,,,,6.5 cm,,Alumina Vitrified,,1122,
https://www.steelitehome.com/tableware/terramesa/terramesa-6.5-cm-mustard-dipper-tasters,"TerramesaDipper Tasters - 6.5cm (2 1/2"")",11210575,https://www.steelitehome.com/image/cache/catalog/11210575-500x500.jpg,,,,,,6.5 cm,,Alumina Vitrified,,1124,
https://www.steelitehome.com/tableware/terramesa/terramesa-6.5-cm-wheat-dipper-tasters,"TerramesaDipper Tasters - 6.5cm (2 1/2"")",11200575,https://www.steelitehome.com/image/cache/catalog/11200575-500x500.jpg,,,,,,6.5 cm,,Alumina Vitrified,,1120,
https://www.steelitehome.com/tableware/terramesa/terramesa-42.5-cl-mocha-club-teapot,TerramesaClub Teapot - 42.5cl (15oz),11230367,https://www.steelitehome.com/image/cache/catalog/11230367-500x500.jpg,,,,,42.5 cl,,,Alumina Vitrified,,1123,
https://www.steelitehome.com/tableware/terramesa/terramesa-13-cm-mocha-bowl-tasters,"TerramesaBowl Tasters - 13cm (5"")",11230576,https://www.steelitehome.com/image/cache/catalog/11230576-500x500.jpg,,,,,,13 cm,,Alumina Vitrified,,1123,
https://www.steelitehome.com/tableware/terramesa/terramesa-13-cm-olive-bowl-tasters,"TerramesaBowl Tasters - 13cm (5"")",11220576,https://www.steelitehome.com/image/cache/catalog/11220576-500x500.jpg,,,,,,13 cm,,Alumina Vitrified,,1122,
